orthogroup	cluster_index	family_member_count	tmd_count	support_n	support_fraction	proteins_with_multiple_tmds_in_cluster	median_alignment_start	median_alignment_end	start_min	start_max	start_range	start_mad	end_min	end_max	end_range	end_mad
orthogroup_893	5	10	10	10	1.0	0	145.5	162.0	144	147	3	0.5	161	162	1	0.0
orthogroup_893	6	10	10	10	1.0	0	190.0	199.0	189	190	1	0.0	198	199	1	0.0
orthogroup_893	7	10	10	10	1.0	0	223.0	232.0	222	224	2	0.0	232	233	1	0.0
orthogroup_893	8	10	10	10	1.0	0	249.0	266.0	249	250	1	0.0	266	267	1	0.0
orthogroup_893	9	10	10	10	1.0	0	273.0	293.0	272	274	2	0.0	292	296	4	0.0
orthogroup_895	1	10	10	10	1.0	0	22.0	45.0	22	23	1	0.0	44	45	1	0.0
orthogroup_895	2	10	10	10	1.0	0	174.0	194.0	173	174	1	0.0	193	194	1	0.0
orthogroup_895	3	10	10	10	1.0	0	223.0	248.0	223	226	3	0.0	244	248	4	0.0
orthogroup_895	4	10	10	10	1.0	0	268.0	290.0	267	269	2	0.0	290	291	1	0.0
orthogroup_908	1	10	10	10	1.0	0	24.0	38.0	23	24	1	0.0	37	38	1	0.0
orthogroup_908	2	10	10	10	1.0	0	53.0	69.0	53	53	0	0.0	69	69	0	0.0
orthogroup_908	3	10	10	10	1.0	0	79.0	91.0	79	80	1	0.0	91	91	0	0.0
orthogroup_908	4	10	10	10	1.0	0	102.0	122.0	102	103	1	0.0	121	122	1	0.0
orthogroup_908	5	10	10	10	1.0	0	130.0	144.0	130	130	0	0.0	144	144	0	0.0
orthogroup_908	6	10	10	10	1.0	0	175.0	192.0	175	176	1	0.0	191	192	1	0.0
orthogroup_908	7	10	10	10	1.0	0	224.0	241.0	224	224	0	0.0	241	241	0	0.0
orthogroup_908	8	10	10	10	1.0	0	256.5	266.0	256	257	1	0.5	266	266	0	0.0
orthogroup_908	9	10	10	10	1.0	0	278.0	295.0	278	278	0	0.0	295	295	0	0.0
orthogroup_908	10	10	10	10	1.0	0	303.0	315.0	303	303	0	0.0	315	317	2	0.0
orthogroup_924	1	10	10	10	1.0	0	23.0	42.0	22	26	4	1.0	41	43	2	0.0
orthogroup_924	2	10	10	10	1.0	0	81.0	101.0	81	85	4	0.0	101	103	2	0.0
orthogroup_924	3	10	10	10	1.0	0	124.0	136.0	124	125	1	0.0	135	139	4	1.0
orthogroup_924	4	10	10	10	1.0	0	165.5	194.0	160	173	13	0.5	185	194	9	0.0
orthogroup_924	5	10	10	10	1.0	0	217.0	241.0	214	217	3	0.0	240	246	6	0.5
orthogroup_925	1	10	10	10	1.0	0	12.0	32.0	11	17	6	0.0	31	33	2	0.0
orthogroup_925	2	10	10	10	1.0	0	38.0	56.0	38	38	0	0.0	56	60	4	0.0
orthogroup_925	3	10	10	10	1.0	0	84.0	101.0	84	85	1	0.0	101	101	0	0.0
orthogroup_925	4	10	10	10	1.0	0	109.0	125.0	108	109	1	0.0	125	126	1	0.0
orthogroup_929	1	10	10	10	1.0	0	11.5	29.0	11	14	3	0.5	29	30	1	0.0
orthogroup_929	2	10	10	10	1.0	0	42.0	63.0	42	43	1	0.0	63	63	0	0.0
orthogroup_929	3	10	10	10	1.0	0	77.0	91.0	77	77	0	0.0	91	91	0	0.0
orthogroup_929	4	10	10	10	1.0	0	110.0	127.0	109	110	1	0.0	126	127	1	0.0
orthogroup_929	5	10	10	10	1.0	0	136.0	156.0	135	136	1	0.0	155	156	1	0.0
orthogroup_929	6	10	10	10	1.0	0	167.0	183.5	167	169	2	0.0	181	184	3	0.5
orthogroup_941	1	10	10	10	1.0	0	11.0	29.0	8	11	3	0.0	28	32	4	0.0
orthogroup_941	2	10	10	10	1.0	0	75.0	96.0	73	75	2	0.0	96	100	4	0.0
orthogroup_941	3	10	10	10	1.0	0	113.0	134.0	110	114	4	0.0	133	135	2	0.0
orthogroup_941	4	10	10	10	1.0	0	151.0	167.0	149	151	2	0.0	167	167	0	0.0
orthogroup_951	1	10	10	10	1.0	0	5.0	23.0	5	5	0	0.0	23	24	1	0.0
orthogroup_951	2	10	10	10	1.0	0	42.0	57.0	40	43	3	0.0	56	57	1	0.0
orthogroup_951	3	10	10	10	1.0	0	72.0	90.0	71	72	1	0.0	89	91	2	0.0
orthogroup_951	4	10	10	10	1.0	0	101.0	118.5	99	101	2	0.0	118	121	3	0.5
orthogroup_954	1	10	10	10	1.0	0	28.0	45.0	26	28	2	0.0	44	46	2	0.0
orthogroup_954	2	10	10	10	1.0	0	69.0	86.0	69	70	1	0.0	85	86	1	0.0
orthogroup_954	3	10	10	10	1.0	0	99.0	116.0	98	99	1	0.0	115	118	3	1.0
orthogroup_954	4	10	10	10	1.0	0	143.0	163.0	143	144	1	0.0	163	164	1	0.0
orthogroup_954	5	10	10	10	1.0	0	179.0	199.5	179	179	0	0.0	199	200	1	0.5
orthogroup_955	1	10	10	10	1.0	0	18.5	36.5	18	22	4	0.5	35	40	5	1.5
orthogroup_955	2	10	10	10	1.0	0	60.0	80.0	60	61	1	0.0	80	81	1	0.0
orthogroup_955	3	10	10	10	1.0	0	104.0	124.0	102	104	2	0.0	124	126	2	0.0
orthogroup_955	4	10	10	10	1.0	0	141.0	158.0	141	142	1	0.0	157	158	1	0.0
orthogroup_955	5	10	10	10	1.0	0	188.0	206.0	188	191	3	0.0	205	209	4	0.5
orthogroup_955	6	10	10	10	1.0	0	230.0	250.5	230	231	1	0.0	250	251	1	0.5
orthogroup_955	7	10	10	10	1.0	0	279.0	298.0	277	281	4	0.0	298	298	0	0.0
orthogroup_955	8	10	10	10	1.0	0	315.0	331.0	315	317	2	0.0	331	334	3	0.0
orthogroup_955	9	10	10	10	1.0	0	346.0	367.0	346	347	1	0.0	367	368	1	0.0
orthogroup_955	10	10	10	10	1.0	0	381.0	399.0	380	381	1	0.0	398	400	2	0.5
orthogroup_955	11	10	10	10	1.0	0	417.0	435.0	416	417	1	0.0	435	436	1	0.0
orthogroup_955	12	10	10	10	1.0	0	454.0	470.0	453	454	1	0.0	470	471	1	0.0
orthogroup_955	13	10	10	10	1.0	0	496.5	515.5	494	498	4	1.5	514	518	4	1.5
orthogroup_955	14	10	10	10	1.0	0	592.0	606.0	591	593	2	0.0	605	608	3	0.5
orthogroup_955	15	10	10	10	1.0	0	614.0	628.0	613	614	1	0.0	627	628	1	0.0
orthogroup_983	1	10	10	10	1.0	0	63.0	77.0	63	63	0	0.0	77	77	0	0.0
orthogroup_983	2	10	10	10	1.0	0	138.0	148.0	137	138	1	0.0	148	148	0	0.0
orthogroup_983	3	10	10	10	1.0	0	175.0	186.0	174	175	1	0.0	186	187	1	0.0
orthogroup_983	4	10	10	10	1.0	0	215.0	224.0	215	215	0	0.0	224	224	0	0.0
orthogroup_983	5	10	10	10	1.0	0	230.0	244.0	230	230	0	0.0	244	244	0	0.0
orthogroup_1009	1	9	9	9	1.0	0	24.0	45.0	24	30	6	0.0	43	45	2	0.0
orthogroup_1009	2	9	9	9	1.0	0	70.0	92.0	70	75	5	0.0	92	94	2	0.0
orthogroup_1009	3	9	9	9	1.0	0	103.0	120.0	103	104	1	0.0	119	120	1	0.0
orthogroup_1009	4	9	9	9	1.0	0	128.0	149.0	128	129	1	0.0	149	149	0	0.0
orthogroup_1009	5	9	9	9	1.0	0	159.0	178.0	158	162	4	1.0	178	179	1	0.0
orthogroup_1009	6	9	9	9	1.0	0	204.0	220.0	203	205	2	1.0	219	221	2	1.0
orthogroup_1009	7	9	9	9	1.0	0	247.0	264.0	244	247	3	0.0	263	264	1	0.0
orthogroup_1009	8	9	9	9	1.0	0	266.0	277.0	265	266	1	0.0	277	277	0	0.0
orthogroup_1009	9	9	9	9	1.0	0	290.0	310.0	290	291	1	0.0	307	310	3	0.0
orthogroup_1009	10	9	9	9	1.0	0	317.0	331.0	316	317	1	0.0	330	332	2	0.0
orthogroup_1010	1	9	9	9	1.0	0	35.0	52.0	35	38	3	0.0	51	55	4	0.0
orthogroup_1010	2	9	9	9	1.0	0	82.0	100.0	82	83	1	0.0	100	101	1	0.0
orthogroup_1010	3	9	9	9	1.0	0	110.0	127.0	109	110	1	0.0	126	127	1	0.0
orthogroup_1010	4	9	9	9	1.0	0	143.0	162.0	142	145	3	1.0	162	163	1	0.0
orthogroup_1010	5	9	9	9	1.0	0	175.0	192.0	174	175	1	0.0	191	192	1	0.0
orthogroup_1010	6	9	9	9	1.0	0	219.0	235.0	219	219	0	0.0	234	236	2	0.0
orthogroup_1010	8	9	9	9	1.0	0	307.0	324.0	306	307	1	0.0	324	325	1	0.0
orthogroup_1010	9	9	9	9	1.0	0	334.0	348.0	332	334	2	0.0	348	348	0	0.0
orthogroup_1012	1	9	9	9	1.0	0	26.0	43.0	22	26	4	0.0	43	43	0	0.0
orthogroup_1012	2	9	9	9	1.0	0	57.0	74.0	54	58	4	1.0	73	75	2	0.0
orthogroup_1012	3	9	9	9	1.0	0	84.0	96.0	84	85	1	0.0	94	97	3	1.0
orthogroup_1012	4	9	9	9	1.0	0	103.0	117.0	101	104	3	0.0	117	121	4	0.0
orthogroup_1012	5	9	9	9	1.0	0	135.0	156.0	134	136	2	0.0	152	157	5	1.0
orthogroup_1012	7	9	9	9	1.0	0	219.0	238.0	219	220	1	0.0	236	239	3	1.0
orthogroup_1012	9	9	9	9	1.0	0	275.0	292.0	274	276	2	0.0	291	294	3	1.0
orthogroup_1012	11	9	9	9	1.0	0	320.0	338.0	319	321	2	0.0	338	341	3	0.0
orthogroup_1023	1	9	8	8	0.8888888888888888	0	14.0	31.0	13	15	2	0.0	30	33	3	1.0
orthogroup_1023	2	9	9	9	1.0	0	41.0	61.0	41	44	3	0.0	59	61	2	0.0
orthogroup_1023	3	9	9	9	1.0	0	68.0	88.0	68	68	0	0.0	87	88	1	0.0
orthogroup_1027	2	9	9	9	1.0	0	161.0	181.0	161	167	6	0.0	178	181	3	0.0
orthogroup_1027	3	9	9	9	1.0	0	189.0	200.0	188	189	1	0.0	200	201	1	0.0
orthogroup_1027	4	9	9	9	1.0	0	237.0	259.0	237	242	5	0.0	259	259	0	0.0
orthogroup_1027	5	9	9	9	1.0	0	267.0	288.0	266	269	3	1.0	283	292	9	0.0
orthogroup_1027	7	9	9	9	1.0	0	312.0	334.0	312	313	1	0.0	330	339	9	1.0
orthogroup_1027	8	9	9	9	1.0	0	351.0	369.0	351	352	1	0.0	368	371	3	1.0
orthogroup_1027	9	9	9	9	1.0	0	384.0	399.0	383	384	1	0.0	395	400	5	0.0
orthogroup_1027	10	9	9	9	1.0	0	409.0	426.0	408	410	2	1.0	424	427	3	1.0
orthogroup_1027	11	9	9	9	1.0	0	435.0	444.0	433	435	2	0.0	443	444	1	0.0
orthogroup_1027	12	9	9	9	1.0	0	450.0	469.0	449	450	1	0.0	469	470	1	0.0
orthogroup_1032	1	9	9	9	1.0	0	8.0	22.0	8	9	1	0.0	22	24	2	0.0
orthogroup_1032	2	9	9	9	1.0	0	51.0	66.0	48	51	3	0.0	65	68	3	1.0
orthogroup_1032	3	9	9	9	1.0	0	68.0	87.0	67	70	3	1.0	86	87	1	0.0
orthogroup_1032	4	9	9	9	1.0	0	104.0	118.0	104	106	2	0.0	117	118	1	0.0
orthogroup_1038	1	9	9	9	1.0	0	19.0	39.0	18	19	1	0.0	39	40	1	0.0
orthogroup_1038	2	9	9	9	1.0	0	66.0	84.0	65	66	1	0.0	83	87	4	0.0
orthogroup_1038	3	9	9	9	1.0	0	141.0	159.0	141	142	1	0.0	159	159	0	0.0
orthogroup_1038	4	9	9	9	1.0	0	165.0	184.0	165	166	1	0.0	184	184	0	0.0
orthogroup_1038	5	9	9	9	1.0	0	247.0	267.0	246	248	2	0.0	265	268	3	0.0
orthogroup_1038	6	9	9	9	1.0	0	285.0	303.0	284	285	1	0.0	302	303	1	0.0
orthogroup_1043	1	9	9	9	1.0	0	20.0	36.0	19	20	1	0.0	35	37	2	0.0
orthogroup_1043	2	9	9	9	1.0	0	193.0	215.0	192	197	5	0.0	214	216	2	1.0
orthogroup_1043	3	9	9	9	1.0	0	243.0	264.0	242	243	1	0.0	263	266	3	0.0
orthogroup_1043	4	9	9	9	1.0	0	292.0	315.0	291	293	2	0.0	313	315	2	0.0
orthogroup_1043	5	9	9	9	1.0	0	328.0	344.0	328	329	1	0.0	341	345	4	1.0
orthogroup_1043	8	9	9	9	1.0	0	380.0	400.0	380	382	2	0.0	400	404	4	0.0
orthogroup_1047	1	9	9	9	1.0	0	9.0	25.0	9	11	2	0.0	23	25	2	0.0
orthogroup_1047	2	9	9	9	1.0	0	31.0	45.0	31	32	1	0.0	44	45	1	0.0
orthogroup_1047	3	9	9	9	1.0	0	71.0	81.0	64	72	8	0.0	81	82	1	0.0
orthogroup_1047	4	9	9	9	1.0	0	107.0	124.0	107	108	1	0.0	123	124	1	0.0
orthogroup_1047	5	9	9	9	1.0	0	126.0	135.0	125	126	1	0.0	135	135	0	0.0
orthogroup_1047	6	9	9	9	1.0	0	149.0	169.0	149	150	1	0.0	166	171	5	1.0
orthogroup_1047	7	9	9	9	1.0	0	187.0	207.0	187	189	2	0.0	206	208	2	0.0
orthogroup_1047	8	9	9	9	1.0	0	255.0	272.0	255	257	2	0.0	271	274	3	0.0
orthogroup_1047	9	9	9	9	1.0	0	287.0	304.0	286	287	1	0.0	301	305	4	1.0
orthogroup_1047	11	9	9	9	1.0	0	382.0	396.0	382	384	2	0.0	396	396	0	0.0
orthogroup_1047	12	9	9	9	1.0	0	398.0	407.0	398	399	1	0.0	407	408	1	0.0
orthogroup_1047	13	9	9	9	1.0	0	428.0	448.0	428	430	2	0.0	447	450	3	1.0
orthogroup_1047	14	9	9	9	1.0	0	464.0	480.0	462	465	3	0.0	479	481	2	0.0
orthogroup_1052	1	9	9	9	1.0	0	14.0	35.0	13	17	4	0.0	34	35	1	0.0
orthogroup_1052	3	9	9	9	1.0	0	88.0	105.0	88	89	1	0.0	105	106	1	0.0
orthogroup_1052	4	9	9	9	1.0	0	117.0	134.0	116	117	1	0.0	134	135	1	0.0
orthogroup_1052	5	9	9	9	1.0	0	159.0	175.0	159	160	1	0.0	174	176	2	0.0
orthogroup_1052	6	9	9	9	1.0	0	181.0	197.0	180	182	2	1.0	196	198	2	0.0
orthogroup_1074	1	9	9	9	1.0	0	19.0	42.0	19	19	0	0.0	41	42	1	0.0
orthogroup_1074	2	9	9	9	1.0	0	281.0	298.0	281	281	0	0.0	297	300	3	1.0
orthogroup_1074	3	9	9	9	1.0	0	332.0	355.0	330	332	2	0.0	355	356	1	0.0
orthogroup_1074	4	9	9	9	1.0	0	364.0	387.0	364	364	0	0.0	387	387	0	0.0
orthogroup_1117	1	9	9	9	1.0	0	19.0	36.0	18	19	1	0.0	35	36	1	0.0
orthogroup_1117	2	9	9	9	1.0	0	50.0	71.0	50	51	1	0.0	69	72	3	0.0
orthogroup_1117	3	9	9	9	1.0	0	95.0	113.0	95	96	1	0.0	112	117	5	1.0
orthogroup_1117	4	9	9	9	1.0	0	136.0	154.0	134	136	2	0.0	154	155	1	0.0
orthogroup_1117	5	9	9	9	1.0	0	163.0	183.0	163	164	1	0.0	182	183	1	0.0
orthogroup_1117	6	9	9	9	1.0	0	195.0	213.0	194	195	1	0.0	213	215	2	0.0
orthogroup_1117	7	9	9	9	1.0	0	246.0	266.0	246	246	0	0.0	265	266	1	0.0
orthogroup_1117	8	9	9	9	1.0	0	277.0	299.0	276	277	1	0.0	298	299	1	0.0
orthogroup_1117	9	9	9	9	1.0	0	319.0	339.0	319	320	1	0.0	339	339	0	0.0
orthogroup_1117	10	9	9	9	1.0	0	361.0	381.0	361	361	0	0.0	378	381	3	0.0
orthogroup_1117	11	9	9	9	1.0	0	389.0	409.0	389	389	0	0.0	409	410	1	0.0
orthogroup_1117	12	9	9	9	1.0	0	418.0	437.0	418	418	0	0.0	436	437	1	0.0
orthogroup_1120	1	9	9	9	1.0	0	18.0	38.0	18	18	0	0.0	38	39	1	0.0
orthogroup_1120	2	9	9	9	1.0	0	51.0	71.0	51	52	1	0.0	71	71	0	0.0
orthogroup_1120	3	9	9	9	1.0	0	82.0	102.0	82	82	0	0.0	102	102	0	0.0
orthogroup_1120	4	9	9	9	1.0	0	111.0	129.0	111	112	1	0.0	128	129	1	0.0
orthogroup_1120	5	9	9	9	1.0	0	138.0	155.0	137	138	1	0.0	154	155	1	0.0
orthogroup_1120	6	9	9	9	1.0	0	167.0	185.0	166	167	1	0.0	185	185	0	0.0
orthogroup_1120	7	9	9	9	1.0	0	193.0	212.0	193	194	1	0.0	210	212	2	0.0
orthogroup_1125	1	9	9	9	1.0	0	5.0	23.0	4	7	3	0.0	22	25	3	1.0
orthogroup_1125	2	9	9	9	1.0	0	45.0	62.0	43	45	2	0.0	60	63	3	0.0
orthogroup_1125	3	9	9	9	1.0	0	72.0	90.0	71	74	3	1.0	90	91	1	0.0
orthogroup_1125	4	9	9	9	1.0	0	120.0	137.0	120	120	0	0.0	136	137	1	0.0
orthogroup_1125	5	9	9	9	1.0	0	141.0	159.0	140	141	1	0.0	158	159	1	0.0
orthogroup_1140	1	9	9	9	1.0	0	5.0	19.0	5	6	1	0.0	19	20	1	0.0
orthogroup_1140	2	9	9	9	1.0	0	28.0	42.0	27	28	1	0.0	41	45	4	1.0
orthogroup_1140	3	9	9	9	1.0	0	52.0	67.0	52	54	2	0.0	66	69	3	1.0
orthogroup_1140	4	9	9	9	1.0	0	76.0	95.0	75	79	4	0.0	92	96	4	1.0
orthogroup_1140	5	9	9	9	1.0	0	102.0	122.0	102	108	6	0.0	121	123	2	0.0
orthogroup_1140	6	9	9	9	1.0	0	130.0	146.0	129	131	2	1.0	145	148	3	0.0
orthogroup_1140	7	9	9	9	1.0	0	164.0	178.0	163	164	1	0.0	177	181	4	1.0
orthogroup_1141	1	9	9	9	1.0	0	5.0	20.0	5	6	1	0.0	20	21	1	0.0
orthogroup_1141	2	9	9	9	1.0	0	34.0	54.0	34	34	0	0.0	51	54	3	0.0
orthogroup_1141	3	9	9	9	1.0	0	65.0	88.0	65	69	4	0.0	87	88	1	0.0
orthogroup_1141	4	9	9	9	1.0	0	101.0	118.0	100	101	1	0.0	117	118	1	0.0
orthogroup_1141	5	9	9	9	1.0	0	128.0	149.0	128	128	0	0.0	149	149	0	0.0
orthogroup_1141	6	9	9	9	1.0	0	163.0	183.0	162	165	3	1.0	182	184	2	0.0
orthogroup_1141	7	9	9	9	1.0	0	193.0	207.0	193	193	0	0.0	207	207	0	0.0
orthogroup_1150	1	9	9	9	1.0	0	17.0	34.0	14	18	4	1.0	33	35	2	1.0
orthogroup_1150	2	9	9	9	1.0	0	44.0	64.0	42	48	6	2.0	63	66	3	0.0
orthogroup_1150	3	9	9	9	1.0	0	77.0	91.0	74	78	4	1.0	90	92	2	1.0
orthogroup_1152	1	9	9	9	1.0	0	127.0	150.0	127	127	0	0.0	149	150	1	0.0
orthogroup_1152	2	9	9	9	1.0	0	170.0	199.0	167	170	3	0.0	196	199	3	0.0
orthogroup_1152	3	9	9	9	1.0	0	326.0	349.0	326	329	3	0.0	347	349	2	0.0
orthogroup_1153	1	9	9	9	1.0	0	8.0	24.0	5	8	3	0.0	24	24	0	0.0
orthogroup_1153	2	9	9	9	1.0	0	26.0	39.0	26	26	0	0.0	39	39	0	0.0
orthogroup_1153	3	9	9	9	1.0	0	52.0	74.0	52	53	1	0.0	71	75	4	1.0
orthogroup_1153	4	9	9	9	1.0	0	86.0	99.0	83	86	3	0.0	99	99	0	0.0
orthogroup_1153	5	9	9	9	1.0	0	101.0	115.0	101	101	0	0.0	115	118	3	0.0
orthogroup_1153	6	9	9	9	1.0	0	132.0	154.0	128	132	4	0.0	154	156	2	0.0
orthogroup_1175	1	9	9	9	1.0	0	8.0	18.0	7	8	1	0.0	18	18	0	0.0
orthogroup_1175	2	9	9	9	1.0	0	25.0	34.0	24	25	1	0.0	34	34	0	0.0
orthogroup_1175	3	9	9	9	1.0	0	52.0	65.0	52	54	2	0.0	65	65	0	0.0
orthogroup_1175	4	9	9	9	1.0	0	87.0	100.0	87	87	0	0.0	100	100	0	0.0
orthogroup_1175	5	9	9	9	1.0	0	114.0	127.0	114	115	1	0.0	126	128	2	0.0
orthogroup_1175	6	9	9	9	1.0	0	132.0	142.0	132	132	0	0.0	142	142	0	0.0
orthogroup_1176	1	9	9	9	1.0	0	28.0	44.0	28	29	1	0.0	43	46	3	1.0
orthogroup_1176	2	9	9	9	1.0	0	53.0	69.0	53	53	0	0.0	69	70	1	0.0
orthogroup_1176	3	9	9	9	1.0	0	103.0	112.0	103	103	0	0.0	112	112	0	0.0
orthogroup_1176	4	9	9	9	1.0	0	114.0	124.0	114	114	0	0.0	124	124	0	0.0
orthogroup_1181	1	9	9	9	1.0	0	28.0	48.0	28	32	4	0.0	48	49	1	0.0
orthogroup_1181	2	9	9	9	1.0	0	57.0	76.0	57	57	0	0.0	76	78	2	0.0
orthogroup_1181	3	9	9	9	1.0	0	89.0	105.0	87	89	2	0.0	103	106	3	1.0
orthogroup_1181	4	9	9	9	1.0	0	116.0	133.0	116	118	2	0.0	131	134	3	0.0
orthogroup_1181	5	9	9	9	1.0	0	151.0	169.0	149	152	3	1.0	168	169	1	0.0
orthogroup_1181	6	9	9	9	1.0	0	181.0	197.0	179	183	4	1.0	196	197	1	0.0
orthogroup_1181	7	9	9	9	1.0	0	212.0	231.0	211	214	3	1.0	230	233	3	0.0
orthogroup_1181	8	9	9	9	1.0	0	237.0	250.0	236	237	1	0.0	250	251	1	0.0
orthogroup_1188	1	9	9	9	1.0	0	16.0	38.0	15	16	1	0.0	38	38	0	0.0
orthogroup_1188	2	9	9	9	1.0	0	59.0	80.0	58	59	1	0.0	80	80	0	0.0
orthogroup_1188	3	9	9	9	1.0	0	103.0	131.0	102	105	3	0.0	130	131	1	0.0
orthogroup_1188	4	9	9	9	1.0	0	151.0	174.0	150	151	1	0.0	173	175	2	0.0
orthogroup_1188	5	9	9	9	1.0	0	200.0	220.0	200	200	0	0.0	220	220	0	0.0
orthogroup_1188	6	9	9	9	1.0	0	235.0	260.0	234	235	1	0.0	260	263	3	0.0
orthogroup_1188	7	9	9	9	1.0	0	286.0	308.0	286	286	0	0.0	308	309	1	0.0
orthogroup_1188	8	9	9	9	1.0	0	536.0	558.0	536	536	0	0.0	558	558	0	0.0
orthogroup_1188	9	9	9	9	1.0	0	582.0	605.0	582	582	0	0.0	605	607	2	0.0
orthogroup_1188	10	9	9	9	1.0	0	619.0	642.0	619	619	0	0.0	642	642	0	0.0
orthogroup_1191	1	9	9	9	1.0	0	32.0	48.0	29	38	9	0.0	46	51	5	0.0
orthogroup_1191	2	9	9	9	1.0	0	86.0	108.0	86	87	1	0.0	107	108	1	0.0
orthogroup_1191	3	9	9	9	1.0	0	116.0	136.0	116	117	1	0.0	136	137	1	0.0
orthogroup_1191	4	9	9	9	1.0	0	148.0	164.0	148	148	0	0.0	164	164	0	0.0
orthogroup_1191	5	9	9	9	1.0	0	202.0	219.0	201	202	1	0.0	219	219	0	0.0
orthogroup_1191	6	9	9	9	1.0	0	245.0	266.0	245	245	0	0.0	266	266	0	0.0
orthogroup_1192	1	9	8	8	0.8888888888888888	0	15.0	30.0	14	16	2	0.5	29	30	1	0.0
orthogroup_1192	2	9	9	9	1.0	0	36.0	50.0	36	37	1	0.0	50	54	4	0.0
orthogroup_1192	3	9	9	9	1.0	0	67.0	87.0	67	68	1	0.0	87	88	1	0.0
orthogroup_1192	4	9	9	9	1.0	0	101.0	119.0	101	101	0	0.0	118	122	4	1.0
orthogroup_1238	1	9	9	9	1.0	0	21.0	38.0	20	21	1	0.0	37	39	2	0.0
orthogroup_1238	2	9	9	9	1.0	0	49.0	67.0	48	49	1	0.0	66	67	1	0.0
orthogroup_1238	3	9	9	9	1.0	0	84.0	98.0	83	84	1	0.0	97	100	3	0.0
orthogroup_1241	1	9	9	9	1.0	0	8.0	28.0	8	11	3	0.0	25	28	3	0.0
orthogroup_1241	2	9	9	9	1.0	0	30.0	46.0	27	30	3	0.0	45	46	1	0.0
orthogroup_1241	3	9	9	9	1.0	0	53.0	69.0	52	54	2	1.0	68	69	1	0.0
orthogroup_1241	4	9	9	9	1.0	0	72.0	91.0	72	74	2	0.0	88	91	3	0.0
orthogroup_1241	5	9	9	9	1.0	0	99.0	119.0	99	101	2	0.0	117	119	2	0.0
orthogroup_1241	6	9	9	9	1.0	0	175.0	197.0	174	177	3	1.0	196	198	2	0.0
orthogroup_1241	7	9	9	9	1.0	0	215.0	232.0	215	218	3	0.0	230	235	5	2.0
orthogroup_1241	8	9	9	9	1.0	0	247.0	269.0	247	247	0	0.0	268	270	2	1.0
orthogroup_1241	9	9	9	9	1.0	0	278.0	291.0	278	279	1	0.0	290	291	1	0.0
orthogroup_1241	10	9	9	9	1.0	0	294.0	308.0	293	294	1	0.0	308	308	0	0.0
orthogroup_1244	1	9	9	9	1.0	0	43.0	66.0	36	47	11	1.0	64	67	3	0.0
orthogroup_1244	2	9	9	9	1.0	0	75.0	90.0	71	76	5	1.0	90	91	1	0.0
orthogroup_1244	3	9	9	9	1.0	0	99.0	118.0	99	100	1	0.0	117	119	2	1.0
orthogroup_1244	4	9	9	9	1.0	0	136.0	154.0	130	136	6	0.0	151	154	3	0.0
orthogroup_1244	5	9	9	9	1.0	0	168.0	184.0	168	169	1	0.0	183	184	1	0.0
orthogroup_1244	6	9	9	9	1.0	0	186.0	203.0	185	186	1	0.0	203	205	2	0.0
orthogroup_1244	7	9	9	9	1.0	0	220.0	240.0	219	221	2	0.0	239	240	1	0.0
orthogroup_1244	8	9	9	9	1.0	0	259.0	276.0	258	261	3	1.0	275	277	2	1.0
orthogroup_1253	1	8	8	8	1.0	0	20.0	36.0	16	23	7	2.0	36	37	1	0.0
orthogroup_1253	2	8	8	8	1.0	0	47.5	61.5	45	48	3	0.5	61	62	1	0.5
orthogroup_1253	3	8	8	8	1.0	0	67.0	79.0	67	67	0	0.0	79	80	1	0.0
orthogroup_1253	4	8	8	8	1.0	0	93.0	106.5	91	93	2	0.0	105	108	3	1.5
orthogroup_1253	5	8	8	8	1.0	0	121.0	135.0	121	121	0	0.0	135	135	0	0.0
orthogroup_1253	6	8	8	8	1.0	0	150.0	164.0	147	150	3	0.0	163	166	3	0.0
orthogroup_1253	7	8	8	8	1.0	0	169.0	183.0	169	169	0	0.0	183	183	0	0.0
orthogroup_1253	8	8	8	8	1.0	0	225.0	240.0	219	226	7	1.0	239	240	1	0.0
orthogroup_1253	9	8	8	8	1.0	0	257.0	271.0	257	258	1	0.0	267	271	4	0.0
orthogroup_1253	10	8	8	8	1.0	0	273.0	283.0	269	273	4	0.0	279	284	5	0.5
orthogroup_1253	11	8	8	8	1.0	0	294.0	310.0	294	294	0	0.0	310	311	1	0.0
orthogroup_1253	12	8	8	8	1.0	0	321.0	331.0	317	321	4	0.0	331	331	0	0.0
orthogroup_1253	13	8	8	8	1.0	0	348.0	362.0	348	349	1	0.0	361	362	1	0.0
orthogroup_1253	14	8	8	8	1.0	0	369.0	383.0	367	369	2	0.0	381	383	2	0.0
orthogroup_1254	1	8	8	8	1.0	0	21.0	35.0	12	22	10	1.0	34	35	1	0.0
orthogroup_1254	2	8	8	8	1.0	0	38.0	58.0	37	41	4	0.5	58	59	1	0.0
orthogroup_1254	3	8	8	8	1.0	0	73.0	94.0	73	74	1	0.0	94	94	0	0.0
orthogroup_1254	4	8	8	8	1.0	0	105.0	123.0	105	106	1	0.0	123	124	1	0.0
orthogroup_1254	5	8	8	8	1.0	0	136.0	153.0	136	137	1	0.0	153	153	0	0.0
orthogroup_1254	6	8	8	8	1.0	0	166.0	187.0	166	168	2	0.0	186	187	1	0.0
